,epoch,loss,mae,val_loss,val_mae
0,1,205516.46875,274.8709411621094,180513.375,259.6201171875
1,2,124640.6015625,225.48452758789062,68367.8125,174.7370147705078
2,3,55197.97265625,156.04281616210938,34673.546875,122.11585235595703
3,4,30051.9296875,111.13590240478516,22898.33984375,93.88947296142578
4,5,22730.96484375,95.10498046875,20413.716796875,88.924072265625
5,6,20649.4296875,91.4295883178711,18862.32421875,85.9558334350586
6,7,19188.802734375,88.01860046386719,17636.029296875,82.87702178955078
7,8,18275.806640625,85.31936645507812,16398.029296875,79.37440490722656
8,9,17323.396484375,81.91319274902344,15489.7197265625,76.19226837158203
9,10,16657.3515625,79.49826049804688,14548.255859375,72.91458129882812
10,11,15803.18359375,76.0230941772461,13948.669921875,70.99494934082031
11,12,15183.8408203125,73.5796127319336,13187.990234375,67.18364715576172
12,13,14726.013671875,71.51826477050781,12729.603515625,64.89977264404297
13,14,14680.8291015625,69.88607788085938,12385.306640625,63.897518157958984
14,15,13860.408203125,66.8362045288086,11968.509765625,61.059791564941406
15,16,13738.1796875,65.82456970214844,11719.2822265625,59.536277770996094
16,17,13043.318359375,63.86137771606445,11407.4365234375,57.61659622192383
17,18,13665.1640625,63.18008804321289,11419.6875,58.429962158203125
18,19,12751.4892578125,61.21272277832031,11093.4638671875,55.04314041137695
19,20,12975.9111328125,60.61969757080078,10965.197265625,54.241146087646484
20,21,12582.8916015625,58.724735260009766,10746.06640625,52.812721252441406
21,22,12468.8701171875,57.96546936035156,10674.9873046875,51.41019058227539
22,23,12877.2509765625,58.24575424194336,10582.3447265625,50.60000991821289
23,24,12028.6533203125,56.30614471435547,10477.6376953125,50.25172424316406
24,25,12361.19921875,56.124549865722656,10336.1708984375,49.826236724853516
25,26,12195.68359375,55.87462615966797,10384.935546875,49.7686653137207
26,27,12170.91796875,55.10505294799805,10337.12109375,48.51572799682617
27,28,12228.279296875,55.195980072021484,10322.728515625,48.82491683959961
28,29,11534.5205078125,53.071678161621094,10353.2880859375,49.929264068603516
29,30,11566.94921875,53.58291244506836,10256.79296875,48.75035095214844
30,31,12111.080078125,54.89998245239258,10458.1240234375,49.78949737548828
31,32,11577.13671875,52.27814865112305,10101.3466796875,47.11531066894531
32,33,11776.873046875,52.96329879760742,10117.849609375,46.828529357910156
33,34,11343.1015625,51.843971252441406,10118.2158203125,46.16023254394531
34,35,11887.8076171875,52.959083557128906,10167.791015625,47.59444808959961
35,36,11370.1787109375,51.81745529174805,10172.6611328125,47.32380676269531
36,37,11405.580078125,51.32588195800781,10052.3115234375,47.5203971862793
37,38,11266.36328125,51.272666931152344,10019.484375,45.50941467285156
38,39,11804.2431640625,52.01169967651367,10052.9052734375,44.87480545043945
39,40,10859.2724609375,49.748435974121094,10045.974609375,44.64048767089844
40,41,11530.1787109375,50.86225509643555,10074.1865234375,45.831363677978516
41,42,11268.9658203125,50.477088928222656,10109.951171875,46.354000091552734
42,43,11176.9072265625,50.36634826660156,10177.279296875,45.70035171508789
43,44,11422.8271484375,50.43214416503906,10068.671875,44.27442932128906
44,45,11128.3671875,49.643619537353516,10021.3046875,43.70951843261719
45,46,11247.5556640625,50.207340240478516,10311.2265625,47.12150573730469
46,47,11191.904296875,49.84550857543945,10097.6337890625,44.50783157348633
47,48,10963.2578125,49.231292724609375,10032.525390625,43.355594635009766
48,49,11631.892578125,50.6271858215332,10107.37890625,45.13558578491211
49,50,10777.099609375,48.783817291259766,9916.841796875,44.6708869934082
50,51,11194.3349609375,49.505977630615234,10025.130859375,43.506282806396484
51,52,11300.1494140625,49.927978515625,10319.4970703125,45.208091735839844
52,53,10830.2939453125,48.37080764770508,10193.26171875,45.2088623046875
53,54,10998.9521484375,48.59584426879883,10001.2763671875,43.074256896972656
54,55,10981.212890625,48.51408767700195,10039.0634765625,44.80839538574219
55,56,11024.1650390625,49.823219299316406,10144.412109375,44.100738525390625
56,57,11309.0341796875,49.683372497558594,10062.2783203125,46.320404052734375
57,58,10772.212890625,48.201873779296875,9899.8291015625,45.17466735839844
58,59,10819.2578125,48.79226303100586,10257.1259765625,45.664825439453125
59,60,11065.9501953125,49.27145004272461,10030.435546875,45.361812591552734
60,61,10902.583984375,47.97970199584961,10052.0322265625,46.124717712402344
61,62,11046.7490234375,48.48078155517578,9968.4541015625,44.3558235168457
62,63,10998.099609375,49.02287292480469,10003.78125,43.560733795166016
63,64,10922.458984375,48.801212310791016,10124.7158203125,43.79084014892578
64,65,10913.033203125,48.6540412902832,9946.994140625,42.846866607666016
65,66,10829.7353515625,47.87924575805664,10084.6142578125,46.48074722290039
66,67,10966.5068359375,48.7393913269043,9971.98828125,42.60055160522461
67,68,10563.9033203125,47.52605056762695,10169.025390625,42.67228698730469
68,69,11074.7470703125,48.84950256347656,9968.298828125,43.83280944824219
69,70,10783.7158203125,48.03452682495117,9922.5703125,43.728858947753906
70,71,10910.3876953125,47.89161682128906,10061.818359375,45.4573974609375
71,72,10942.255859375,48.31092071533203,10171.0419921875,43.94813537597656
72,73,10757.7138671875,47.708431243896484,10128.6884765625,45.44754409790039
73,74,10803.3671875,47.379886627197266,9950.53515625,43.384525299072266
74,75,10588.7275390625,47.794315338134766,9960.68359375,43.73371505737305
75,76,11008.6298828125,47.93564987182617,9883.9033203125,42.35975646972656
76,77,10770.0556640625,46.91704559326172,9888.9599609375,43.861602783203125
77,78,10629.2470703125,47.2685661315918,10005.5146484375,43.665462493896484
78,79,10968.865234375,48.560302734375,10100.65625,46.27092361450195
79,80,10371.357421875,46.68532943725586,10196.8466796875,44.48664855957031
80,81,10850.828125,48.065040588378906,10085.2626953125,44.261940002441406
81,82,11020.7333984375,48.80038070678711,10176.6337890625,48.43147277832031
82,83,10473.576171875,47.045799255371094,9970.6181640625,42.177589416503906
83,84,10648.2021484375,47.89509582519531,10084.662109375,42.15094757080078
84,85,10896.740234375,47.43403244018555,9985.91015625,45.27022933959961
85,86,10540.255859375,46.93010330200195,9987.2373046875,43.59659194946289
86,87,11262.3916015625,49.003211975097656,9980.8564453125,43.6793212890625
87,88,10281.4326171875,46.394344329833984,10017.77734375,41.88942337036133
88,89,11020.0673828125,48.52269744873047,9816.7724609375,43.148311614990234
89,90,10444.650390625,47.24992752075195,10082.73828125,44.737403869628906
90,91,10367.490234375,46.52774429321289,9947.2861328125,41.55934143066406
91,92,10827.5947265625,47.42829895019531,9848.3154296875,43.067054748535156
92,93,10682.4677734375,47.51324462890625,9963.4970703125,41.63410568237305
93,94,10718.5771484375,47.27773666381836,9919.1015625,42.383811950683594
94,95,10607.2294921875,47.62362289428711,9907.505859375,42.22380828857422
95,96,10460.0732421875,46.88558578491211,9962.5751953125,43.78715515136719
96,97,10747.78515625,47.63850402832031,9809.955078125,44.0248908996582
97,98,10463.705078125,47.27085876464844,9809.4296875,43.303855895996094
98,99,10789.1923828125,48.09910583496094,10232.654296875,47.51158142089844
99,100,10376.7822265625,46.53564453125,9856.1884765625,42.72933578491211
100,101,10954.53125,48.354827880859375,9853.810546875,42.6776123046875
101,102,10494.6376953125,46.829200744628906,9860.32421875,44.883056640625
102,103,10618.525390625,46.659271240234375,10167.9677734375,51.0458984375
103,104,10469.6796875,48.03166580200195,9958.3984375,43.181880950927734
104,105,10647.5947265625,46.85441589355469,9930.6962890625,42.30266571044922
105,106,10392.5751953125,47.020904541015625,9833.0078125,42.23102569580078
106,107,10608.3505859375,47.4262580871582,9990.33203125,45.46638488769531
107,108,10403.48046875,46.22121047973633,9859.0224609375,42.7268180847168
108,109,10610.7451171875,48.007816314697266,9986.6416015625,42.05624008178711
