,epoch,loss,mae,val_loss,val_mae
0,1,206570.515625,273.4317932128906,182046.203125,257.19207763671875
1,2,130749.578125,224.4578857421875,73552.0078125,170.9776611328125
2,3,64362.31640625,163.1712188720703,42699.58984375,133.00665283203125
3,4,37024.4765625,123.09839630126953,24653.90234375,97.02623748779297
4,5,24997.296875,98.06331634521484,20084.689453125,86.21051025390625
5,6,21762.439453125,92.52870178222656,18266.42578125,84.03842163085938
6,7,20308.75,90.69457244873047,17056.115234375,82.26206970214844
7,8,19199.798828125,88.39981842041016,16052.5400390625,80.2196273803711
8,9,17411.13671875,83.92847442626953,15271.0986328125,78.35859680175781
9,10,17193.595703125,82.48716735839844,14557.048828125,75.36402130126953
10,11,16317.373046875,80.30220794677734,14033.1064453125,72.8111801147461
11,12,15824.177734375,77.86045837402344,13471.7783203125,70.5565414428711
12,13,15304.4228515625,75.14463806152344,13058.94921875,67.94999694824219
13,14,14488.8212890625,72.19869232177734,12575.4921875,65.90587615966797
14,15,14226.73046875,69.8888931274414,12219.5283203125,63.10761642456055
15,16,13612.1728515625,67.18021392822266,11917.5576171875,62.483848571777344
16,17,13655.5341796875,66.10411834716797,11573.1875,59.06227493286133
17,18,12454.1142578125,62.11024856567383,11352.1298828125,57.078407287597656
18,19,13384.1376953125,63.198699951171875,11161.0126953125,56.286556243896484
19,20,12846.3232421875,60.62602615356445,10960.34765625,54.282894134521484
20,21,12733.3408203125,59.50927734375,10848.46875,53.90733337402344
21,22,11697.8046875,56.84864807128906,10686.451171875,51.75601577758789
22,23,12427.427734375,57.16537857055664,10649.7001953125,53.46477508544922
23,24,12540.23828125,57.90974426269531,10499.7626953125,50.86436462402344
24,25,11781.9248046875,54.49061965942383,10430.306640625,50.16957092285156
25,26,11730.5556640625,54.40632247924805,10429.30859375,50.057491302490234
26,27,11556.99609375,53.29027557373047,10434.8408203125,50.266151428222656
27,28,11611.037109375,53.61067199707031,10316.189453125,47.91048812866211
28,29,11647.23828125,52.930824279785156,10283.1044921875,47.635963439941406
29,30,11135.0166015625,51.083099365234375,10341.662109375,47.3328971862793
30,31,11555.3095703125,51.75527572631836,10274.2021484375,48.63682174682617
31,32,11423.255859375,52.04790496826172,10199.1884765625,46.67087936401367
32,33,11129.93359375,50.47449493408203,10173.0888671875,46.069366455078125
33,34,11187.9169921875,50.49304962158203,10156.4560546875,46.14651870727539
34,35,11160.8173828125,50.59482955932617,10186.0654296875,45.727325439453125
35,36,11422.6318359375,50.68870162963867,10119.9423828125,47.88084030151367
36,37,10461.509765625,48.38117980957031,10128.7568359375,46.193603515625
37,38,11381.646484375,50.73015213012695,10098.15234375,46.24534606933594
38,39,10778.2734375,49.56316375732422,10210.4140625,45.693626403808594
39,40,11311.400390625,50.66809844970703,10250.4736328125,46.60594177246094
40,41,10761.9130859375,48.89606857299805,10124.6787109375,45.492576599121094
41,42,11455.7978515625,50.364524841308594,10090.0400390625,45.642333984375
42,43,10550.638671875,47.67856216430664,10129.244140625,45.78949737548828
43,44,11053.4951171875,48.43523406982422,10152.7373046875,44.99982452392578
44,45,10234.2666015625,47.30326843261719,10138.1279296875,43.04220199584961
45,46,11018.9619140625,48.46662521362305,10099.3486328125,44.18352127075195
46,47,10724.400390625,47.56373977661133,10220.56640625,46.55752944946289
47,48,10533.5615234375,47.688453674316406,10299.5703125,43.500667572021484
48,49,11085.505859375,48.22829818725586,10208.4609375,43.95037078857422
49,50,10423.1572265625,46.79736328125,10080.9921875,43.29643630981445
50,51,10914.4130859375,48.507442474365234,10193.1806640625,44.594505310058594
51,52,10837.654296875,47.52788543701172,10208.7802734375,44.364158630371094
52,53,10399.4208984375,46.85725402832031,10165.1142578125,44.76484298706055
53,54,10572.6533203125,46.68212890625,10150.703125,43.49203109741211
54,55,11014.8740234375,47.91968536376953,10349.162109375,47.55667495727539
55,56,10194.595703125,46.22831344604492,10228.8515625,42.40241241455078
56,57,10756.6640625,47.354705810546875,10180.9833984375,45.197906494140625
57,58,10572.369140625,46.675418853759766,10246.7705078125,46.61343765258789
58,59,10575.0478515625,47.184146881103516,10370.86328125,47.198543548583984
59,60,10786.5810546875,47.156455993652344,10310.65234375,46.37459945678711
60,61,10316.3837890625,46.23702621459961,10251.4462890625,45.73054504394531
61,62,10604.4970703125,47.21260452270508,10167.5322265625,42.35871887207031
62,63,10473.955078125,46.430625915527344,10183.634765625,43.625946044921875
63,64,10509.1005859375,46.74586868286133,10155.228515625,42.9464225769043
64,65,10398.556640625,46.06227111816406,10447.0849609375,46.954463958740234
65,66,10617.5458984375,46.691890716552734,10285.76953125,44.05421447753906
66,67,10492.44921875,46.967857360839844,10318.9580078125,45.858192443847656
67,68,10485.3681640625,47.09660720825195,10293.966796875,43.84743118286133
68,69,10449.6669921875,46.166534423828125,10205.6728515625,44.78923034667969
69,70,10425.126953125,46.21800231933594,10331.8583984375,46.48207092285156
70,71,10385.759765625,45.49815368652344,10201.8046875,42.911075592041016
71,72,10292.033203125,46.06978225708008,10219.6376953125,46.08299255371094
72,73,10201.6064453125,46.34695816040039,10324.65625,42.22203063964844
73,74,10588.4853515625,46.53428649902344,10318.49609375,42.95914077758789
74,75,10319.044921875,46.494380950927734,10287.3291015625,44.134735107421875
75,76,10460.185546875,46.20790481567383,10175.3818359375,43.1811637878418
76,77,10500.1884765625,46.589439392089844,10291.642578125,42.446319580078125
77,78,10258.7197265625,45.931983947753906,10303.1279296875,45.8709602355957
78,79,10413.529296875,46.39080810546875,10265.259765625,43.762203216552734
79,80,10176.484375,45.309120178222656,10501.3076171875,48.658199310302734
80,81,10396.2861328125,46.02373504638672,10215.9091796875,43.64507293701172
81,82,10178.109375,45.34016418457031,10228.1533203125,43.80695724487305
82,83,10839.787109375,47.26719665527344,10276.8115234375,43.0027961730957
83,84,10082.00390625,45.620670318603516,10254.177734375,44.408851623535156
84,85,10099.4365234375,44.83412551879883,10280.3115234375,43.159976959228516
85,86,10204.515625,45.77040100097656,10401.0029296875,45.99513626098633
86,87,10185.673828125,45.271095275878906,10264.28515625,42.45335388183594
87,88,10474.6123046875,45.27811050415039,10284.720703125,42.98796081542969
88,89,10130.2919921875,45.74639892578125,10220.4560546875,42.32130432128906
89,90,10643.572265625,46.119110107421875,10415.2275390625,46.940494537353516
90,91,9953.5791015625,44.8758544921875,10277.0791015625,43.578643798828125
91,92,10052.9091796875,45.27764892578125,10292.6591796875,43.12508773803711
92,93,10064.0625,45.53351593017578,10418.9033203125,45.945343017578125
93,94,10680.2353515625,46.4282112121582,10279.474609375,42.9839973449707
94,95,10149.642578125,45.594024658203125,10296.87109375,42.249267578125
95,96,9659.3662109375,43.51272964477539,10350.052734375,42.04671859741211
96,97,10747.244140625,46.82194519042969,10238.9287109375,43.18406295776367
97,98,9895.4345703125,44.98838424682617,10342.162109375,43.37071228027344
98,99,10023.14453125,44.91713333129883,10319.4208984375,42.01295471191406
99,100,10332.6806640625,46.03498840332031,10397.6689453125,45.35862731933594
100,101,10298.0185546875,45.530555725097656,10311.0341796875,42.994102478027344
101,102,10231.5029296875,45.52840805053711,10255.6123046875,42.37395095825195
102,103,9539.431640625,43.9013557434082,10261.724609375,42.2353630065918
103,104,10820.61328125,46.41684341430664,10292.4462890625,44.90553665161133
104,105,9663.3837890625,44.52360916137695,10342.013671875,42.837493896484375
105,106,10072.9072265625,44.689754486083984,10401.185546875,46.176639556884766
