,epoch,loss,mae,val_loss,val_mae
0,1,208149.4375,276.8753356933594,187045.90625,266.84368896484375
1,2,124941.84375,225.71231079101562,71000.9453125,172.13763427734375
2,3,56933.53515625,159.76109313964844,37936.78125,126.62712860107422
3,4,30806.859375,114.48946380615234,24952.1328125,99.37690734863281
4,5,23829.666015625,99.27165222167969,21825.390625,95.00823974609375
5,6,22051.39453125,96.42735290527344,20273.388671875,92.19723510742188
6,7,20590.818359375,92.47553253173828,19084.52734375,88.3934555053711
7,8,19549.6796875,89.3473129272461,18023.62890625,84.19082641601562
8,9,18254.98046875,85.13630676269531,17062.888671875,82.20958709716797
9,10,17506.7421875,81.85700988769531,16280.84375,78.14834594726562
10,11,16831.392578125,78.92308807373047,15383.69140625,74.59497833251953
11,12,15726.455078125,73.80596160888672,14636.9541015625,69.76693725585938
12,13,15116.978515625,70.00582122802734,14051.0546875,66.66720581054688
13,14,14443.1884765625,67.43891143798828,13555.7841796875,64.69465637207031
14,15,14155.4072265625,65.37744903564453,13227.6513671875,61.65092849731445
15,16,13906.2216796875,63.99087142944336,12932.13671875,60.67740249633789
16,17,13411.4853515625,62.1605110168457,12704.4560546875,59.72322082519531
17,18,13230.978515625,60.73223114013672,12621.7841796875,60.156280517578125
18,19,12901.79296875,60.293861389160156,12397.923828125,56.804874420166016
19,20,12878.2333984375,59.00661849975586,12273.33203125,56.033485412597656
20,21,12644.1318359375,58.134376525878906,12159.8134765625,56.724159240722656
21,22,12690.6044921875,57.55484390258789,12064.66796875,54.70042037963867
22,23,12866.8662109375,58.00700378417969,12010.1435546875,54.1610107421875
23,24,11991.51171875,55.053279876708984,11988.1953125,54.905548095703125
24,25,12337.212890625,55.900909423828125,11884.125,53.7287712097168
25,26,12141.4453125,55.3597526550293,11812.6298828125,52.944236755371094
26,27,12188.17578125,55.04697036743164,11825.03125,52.537757873535156
27,28,11935.5107421875,54.355751037597656,11750.240234375,51.7373046875
28,29,11815.3671875,53.57952117919922,11738.634765625,52.01997375488281
29,30,12309.6884765625,54.3548698425293,11614.3984375,52.508514404296875
30,31,11759.6162109375,53.290771484375,11608.8173828125,52.239017486572266
31,32,11904.5947265625,53.659244537353516,11507.3271484375,51.283714294433594
32,33,11343.65234375,51.754539489746094,11545.62109375,49.93016052246094
33,34,12044.646484375,53.43054962158203,11452.1962890625,50.00776290893555
34,35,11592.111328125,51.883880615234375,11599.0947265625,51.91069793701172
35,36,11648.451171875,52.58087921142578,11506.455078125,50.702110290527344
36,37,11939.310546875,53.159690856933594,11394.125,50.558372497558594
37,38,10951.3701171875,49.7701530456543,11372.77734375,50.064964294433594
38,39,11554.1259765625,51.920108795166016,11398.5625,49.926902770996094
39,40,11582.595703125,51.11127853393555,11498.416015625,51.522335052490234
40,41,12082.41015625,52.21931457519531,11381.197265625,47.89480972290039
41,42,10808.5087890625,49.796913146972656,11416.2177734375,50.730350494384766
42,43,11876.7890625,51.50447463989258,11341.232421875,51.36188507080078
43,44,11364.396484375,51.180599212646484,11256.8037109375,48.00711441040039
44,45,10777.470703125,48.932891845703125,11256.0126953125,47.038639068603516
45,46,11753.166015625,51.07178497314453,11339.4189453125,50.25212097167969
46,47,11233.8671875,49.915897369384766,11225.884765625,48.450218200683594
47,48,11492.2021484375,50.29155349731445,11278.6435546875,48.17428207397461
48,49,11161.4384765625,49.72313690185547,11171.083984375,47.53050231933594
49,50,11588.205078125,50.53282165527344,11172.7177734375,47.766815185546875
50,51,11190.90625,48.94645309448242,11182.830078125,48.306373596191406
51,52,11321.1064453125,50.0873908996582,11226.4501953125,48.46101379394531
52,53,11167.5234375,49.36676025390625,11182.3076171875,48.90565872192383
