,epoch,loss,mae,val_loss,val_mae
0,1,209156.875,275.078369140625,185690.625,261.59100341796875
1,2,137876.109375,230.51071166992188,77017.875,177.6168975830078
2,3,62238.87890625,161.5931854248047,43124.0390625,135.97169494628906
3,4,34793.421875,121.64727020263672,26550.494140625,104.21011352539062
4,5,24445.693359375,100.26825714111328,22992.07421875,96.74472045898438
5,6,22127.890625,95.16696166992188,21498.203125,93.98694610595703
6,7,20881.072265625,92.7970199584961,20248.689453125,90.53983306884766
7,8,19110.833984375,86.7867202758789,19227.796875,86.69750213623047
8,9,18307.087890625,83.50213623046875,18231.111328125,82.38191223144531
9,10,17018.515625,78.05977630615234,17229.74609375,79.15948486328125
10,11,16389.68359375,75.86124420166016,16525.984375,77.7573471069336
11,12,15460.3466796875,72.53203582763672,15652.0166015625,73.54376983642578
12,13,14955.9755859375,70.70826721191406,15129.6015625,70.7651138305664
13,14,14418.9853515625,68.2702407836914,14798.1748046875,69.62556457519531
14,15,14036.630859375,66.68894958496094,14367.978515625,67.83348846435547
15,16,13433.716796875,64.20552825927734,14269.1201171875,67.03372192382812
16,17,13321.171875,63.22651290893555,13967.201171875,65.95982360839844
17,18,13330.587890625,62.92918014526367,13598.994140625,63.737369537353516
18,19,12369.7802734375,59.460750579833984,13441.3388671875,62.07814407348633
19,20,13132.337890625,60.48006057739258,13250.5302734375,60.061588287353516
20,21,12566.28125,58.14098358154297,13212.85546875,60.496559143066406
21,22,12114.3330078125,56.671287536621094,13039.630859375,59.912208557128906
22,23,12536.099609375,56.832061767578125,13127.04296875,61.46092224121094
23,24,12159.42578125,55.81166076660156,12639.91015625,57.577022552490234
24,25,12118.3134765625,54.820335388183594,12620.0224609375,57.16032409667969
25,26,11575.904296875,54.212642669677734,12665.6025390625,57.587364196777344
26,27,12028.4169921875,54.21652603149414,12525.0751953125,57.00544357299805
27,28,11441.931640625,52.86494445800781,12356.9423828125,55.02872085571289
28,29,11924.0966796875,53.07770919799805,12329.3125,54.5097770690918
29,30,11862.384765625,53.363922119140625,12202.6708984375,55.080055236816406
30,31,11572.126953125,52.46891403198242,12268.5,56.89104080200195
31,32,11162.0517578125,51.84550857543945,12164.443359375,53.968082427978516
32,33,11229.5771484375,50.996253967285156,12213.1396484375,53.93022155761719
33,34,11508.77734375,51.97454071044922,12058.1435546875,53.247257232666016
34,35,11281.4609375,50.7259407043457,12057.025390625,54.834991455078125
35,36,11394.6181640625,51.674442291259766,12217.505859375,54.63731002807617
36,37,11202.1181640625,49.968753814697266,11899.326171875,53.12627410888672
37,38,11354.912109375,50.68204116821289,11952.767578125,53.02188491821289
38,39,11290.8798828125,51.313541412353516,12054.8076171875,53.882164001464844
39,40,10980.2890625,49.377254486083984,11885.12109375,52.595375061035156
40,41,11257.2353515625,49.756473541259766,11811.4638671875,52.311649322509766
41,42,11231.1572265625,50.8914680480957,11826.73046875,51.38954162597656
42,43,11034.06640625,49.21351623535156,11824.4423828125,51.54682922363281
43,44,11154.626953125,49.833778381347656,11814.4951171875,52.176048278808594
44,45,10965.080078125,49.45381164550781,11870.916015625,51.25706100463867
45,46,11178.7060546875,49.113548278808594,11899.2451171875,54.46908187866211
46,47,11333.078125,50.7139778137207,11807.5498046875,51.812808990478516
47,48,10933.396484375,48.94480895996094,11886.181640625,54.63743591308594
48,49,11021.7763671875,48.957210540771484,11704.263671875,53.19419479370117
49,50,10424.251953125,48.104286193847656,11801.60546875,50.610740661621094
50,51,11179.05078125,48.93112564086914,11626.12890625,52.25517272949219
51,52,11135.7138671875,48.7999267578125,11600.849609375,51.57957077026367
52,53,11122.93359375,49.77228927612305,11703.0927734375,51.61900329589844
53,54,10829.9931640625,48.100406646728516,11696.4521484375,50.53181457519531
54,55,11060.5224609375,48.9301872253418,11640.3115234375,51.726966857910156
55,56,10522.310546875,47.300960540771484,11624.71484375,50.478546142578125
56,57,11068.2138671875,49.577125549316406,11580.6533203125,49.003814697265625
57,58,10737.7802734375,47.8869514465332,11975.5654296875,54.591468811035156
58,59,10843.23046875,48.805625915527344,11749.1796875,52.5342903137207
59,60,10951.1962890625,49.291664123535156,11529.541015625,50.87604904174805
60,61,10812.88671875,47.6689453125,11501.9716796875,48.85564041137695
61,62,10843.673828125,48.44707489013672,11512.423828125,48.24217224121094
62,63,10816.8935546875,48.035064697265625,11601.634765625,49.957130432128906
63,64,10691.728515625,47.36116027832031,11572.23828125,49.847965240478516
64,65,10860.2509765625,47.601505279541016,11458.791015625,48.664737701416016
65,66,10732.978515625,47.981536865234375,11586.138671875,52.56467819213867
66,67,10560.4130859375,47.446510314941406,11519.3564453125,51.37044906616211
67,68,11010.84765625,47.922855377197266,11429.4423828125,48.52471160888672
68,69,10736.2138671875,48.51256561279297,11476.802734375,48.98289489746094
69,70,10672.7607421875,47.50004196166992,11431.19140625,50.32723617553711
70,71,10794.306640625,47.74061965942383,11403.556640625,48.69816970825195
71,72,10548.8798828125,46.498329162597656,11334.947265625,48.5691032409668
72,73,10896.1826171875,47.697654724121094,11525.0498046875,50.05018615722656
73,74,10297.1806640625,46.33231735229492,11369.67578125,48.404510498046875
74,75,10844.68359375,47.19862365722656,11326.3466796875,48.466529846191406
75,76,10503.09765625,46.613834381103516,11314.6123046875,47.553855895996094
76,77,11207.9384765625,48.429134368896484,11355.494140625,48.73844909667969
77,78,10099.6845703125,45.749454498291016,11275.974609375,49.09116744995117
78,79,10993.3037109375,47.362342834472656,11301.5478515625,48.905799865722656
79,80,10880.869140625,47.51934051513672,11395.9365234375,52.72528839111328
80,81,9971.3408203125,45.135704040527344,11316.0322265625,48.627647399902344
81,82,10468.7421875,46.61249923706055,11299.8564453125,49.813560485839844
82,83,10605.23828125,46.833858489990234,11332.1064453125,48.419189453125
83,84,10703.0185546875,46.74795913696289,11417.1025390625,49.507694244384766
84,85,10451.4111328125,45.94541931152344,11330.0927734375,49.7587776184082
85,86,11074.9560546875,47.80311965942383,11478.0810546875,50.20915222167969
86,87,10148.4267578125,46.00420379638672,11305.134765625,49.19105911254883
87,88,10357.234375,45.79672622680664,11197.8173828125,47.782649993896484
88,89,11065.1328125,47.703887939453125,11262.34765625,49.911651611328125
89,90,10225.310546875,46.08726119995117,11215.86328125,47.24529266357422
90,91,10449.857421875,45.82011795043945,11257.4853515625,48.79973602294922
91,92,10687.5810546875,47.17245864868164,11162.65234375,47.88698196411133
92,93,10032.5537109375,44.11643600463867,11262.1708984375,49.653709411621094
93,94,10572.5556640625,46.55813217163086,11341.490234375,50.972320556640625
94,95,10489.896484375,46.15030288696289,11223.8583984375,47.629764556884766
95,96,10624.1884765625,46.085758209228516,11146.36328125,48.643455505371094
96,97,10361.3701171875,45.99974060058594,11402.4912109375,51.38325500488281
97,98,10204.8720703125,46.0899772644043,11316.5146484375,49.907501220703125
98,99,10923.7177734375,47.14384078979492,11170.9423828125,48.402225494384766
99,100,10210.5673828125,45.05949020385742,11201.9853515625,46.59420394897461
100,101,10487.9658203125,46.152259826660156,11125.263671875,47.24980545043945
101,102,10151.736328125,44.95500946044922,11150.9501953125,47.01190948486328
102,103,10408.0810546875,45.62691116333008,11210.900390625,47.80699157714844
103,104,10535.919921875,46.6396598815918,11098.2060546875,47.56640625
104,105,10146.625,45.383480072021484,11193.08203125,47.06928634643555
105,106,10609.158203125,46.164554595947266,11133.4541015625,48.757164001464844
106,107,10712.4794921875,46.787567138671875,11198.0625,46.95680618286133
107,108,10352.03125,45.62013244628906,11093.4296875,47.502960205078125
108,109,10058.9609375,45.33598709106445,11109.91015625,47.6287727355957
109,110,10343.80859375,45.79130172729492,11173.7529296875,48.318721771240234
110,111,10245.6044921875,45.43690872192383,11144.455078125,47.633480072021484
111,112,10298.35546875,45.44931411743164,11176.1396484375,48.76557922363281
112,113,10617.689453125,46.46763229370117,11060.30859375,48.34184265136719
113,114,10161.119140625,45.290130615234375,11076.7578125,46.3964958190918
114,115,10192.0673828125,44.93435287475586,11047.7197265625,48.40388488769531
115,116,10628.8603515625,46.48679733276367,11333.2978515625,51.152061462402344
116,117,9915.3857421875,44.53227996826172,11038.44140625,47.3033332824707
117,118,10635.44140625,47.10848617553711,11113.0654296875,49.71957015991211
118,119,10170.3525390625,45.163883209228516,11026.60546875,47.00865173339844
119,120,10255.4345703125,45.312828063964844,11004.56640625,46.65726089477539
120,121,10333.7060546875,44.86301040649414,11089.201171875,49.13185501098633
121,122,10228.853515625,45.514991760253906,11096.427734375,49.04255294799805
122,123,10329.052734375,45.71681594848633,11078.3974609375,46.421234130859375
123,124,10240.3779296875,45.214420318603516,11023.0263671875,46.688385009765625
124,125,10272.0146484375,45.42280578613281,11130.5439453125,47.603580474853516
125,126,10221.8037109375,45.053531646728516,11018.91015625,46.548885345458984
126,127,10276.92578125,45.38758087158203,11009.369140625,46.418819427490234
127,128,10254.3310546875,45.4221305847168,11028.83203125,47.5667724609375
128,129,10107.6689453125,45.17432403564453,11031.57421875,47.893680572509766
129,130,10322.921875,45.221988677978516,10997.1474609375,47.397560119628906
130,131,9899.6923828125,44.12772750854492,11055.1572265625,48.218544006347656
131,132,10356.1435546875,45.87260437011719,11220.2685546875,51.87592697143555
132,133,10383.8115234375,46.02311325073242,11063.6865234375,47.26927185058594
133,134,10121.5302734375,44.944637298583984,11051.5966796875,49.771297454833984
134,135,9966.7158203125,44.67584228515625,11001.0576171875,48.540645599365234
135,136,10599.03515625,46.28845977783203,10947.7763671875,47.858760833740234
136,137,9995.697265625,44.83881378173828,10949.76953125,47.12315368652344
137,138,10217.3857421875,45.131893157958984,11266.12109375,51.180206298828125
138,139,9989.380859375,45.48023223876953,10997.1396484375,46.87742233276367
139,140,10282.5380859375,45.785194396972656,10989.64453125,48.715450286865234
140,141,10339.4326171875,45.820430755615234,11100.4091796875,50.399662017822266
141,142,9935.212890625,44.52849578857422,10945.7216796875,49.05620574951172
142,143,10451.9619140625,45.97534942626953,11043.4150390625,47.0117073059082
143,144,10006.5087890625,44.42715072631836,10957.5087890625,48.16010665893555
144,145,9996.3466796875,45.48790740966797,11071.29296875,46.02371597290039
145,146,10096.84765625,44.82481002807617,10939.2197265625,46.63490295410156
146,147,10241.498046875,45.29037094116211,10953.83984375,46.89515686035156
147,148,9714.1767578125,44.11220169067383,10986.740234375,46.827308654785156
148,149,9627.39453125,44.238887786865234,10990.080078125,46.431827545166016
149,150,10090.8369140625,45.27944564819336,10929.98046875,47.33110809326172
