,epoch,loss,mae,val_loss,val_mae
0,1,206717.0625,274.98583984375,178095.234375,255.67535400390625
1,2,125244.5,225.86428833007812,75646.359375,183.52464294433594
2,3,59634.11328125,163.76524353027344,43216.80859375,140.7459716796875
3,4,32808.08203125,119.32192993164062,26966.59765625,107.28314208984375
4,5,23844.98828125,98.63063049316406,22837.20703125,98.0926284790039
5,6,21678.34765625,94.75870513916016,21146.947265625,95.07882690429688
6,7,20592.25,91.47919464111328,19637.0546875,91.1972427368164
7,8,19014.884765625,87.40802001953125,18483.83984375,87.83364868164062
8,9,18385.91796875,84.10075378417969,17271.06640625,83.83573150634766
9,10,17265.099609375,80.72713470458984,16347.548828125,79.86785888671875
10,11,16417.8203125,76.39395904541016,15438.60546875,75.85538482666016
11,12,15969.095703125,73.74906921386719,14573.8623046875,71.29673767089844
12,13,14872.244140625,68.9154281616211,13895.5458984375,68.5311508178711
13,14,14171.625,66.16643524169922,13506.2353515625,67.95356750488281
14,15,14070.572265625,65.69534301757812,12985.0322265625,64.85897064208984
15,16,13736.736328125,64.19159698486328,12766.240234375,63.581214904785156
16,17,13422.837890625,62.01710510253906,12576.4716796875,62.077430725097656
17,18,12892.6240234375,60.69321060180664,12242.0771484375,60.151065826416016
18,19,13772.68359375,61.4708137512207,12155.9375,59.3062629699707
19,20,12096.6259765625,57.550880432128906,11870.0712890625,58.28805160522461
20,21,12659.8359375,57.79539108276367,11794.3076171875,57.88481521606445
21,22,12747.1220703125,57.70484924316406,11855.2763671875,56.947444915771484
22,23,12605.044921875,56.56230163574219,11846.974609375,58.257476806640625
23,24,12320.732421875,55.81357192993164,11541.9453125,55.43642044067383
24,25,12365.0712890625,55.13119888305664,11685.46484375,56.750038146972656
25,26,12031.6123046875,54.36140441894531,11401.478515625,54.77354049682617
26,27,11916.40234375,53.89107894897461,11385.2353515625,54.481876373291016
27,28,11906.9697265625,53.33256912231445,11427.39453125,54.68452072143555
28,29,12273.6962890625,53.48990249633789,11317.66015625,54.52811050415039
29,30,11404.2568359375,52.3399543762207,11252.7060546875,52.029483795166016
30,31,12163.75,52.866851806640625,11243.67578125,53.12485885620117
31,32,11537.1650390625,51.54179382324219,11178.7802734375,52.240360260009766
32,33,11628.916015625,51.81742858886719,11266.4970703125,55.02165985107422
33,34,11569.4345703125,51.31199645996094,11172.47265625,52.3144645690918
34,35,11567.5009765625,51.27693176269531,11098.5,52.0141487121582
35,36,11674.3369140625,50.28561782836914,11332.7060546875,51.915794372558594
36,37,11250.5859375,51.02053451538086,11010.1376953125,50.24701690673828
37,38,11615.2392578125,50.62732696533203,11125.21875,50.751590728759766
38,39,11523.3330078125,50.03752517700195,11090.5595703125,50.91436004638672
39,40,11681.203125,50.45814514160156,11016.3271484375,52.17814636230469
40,41,11026.4619140625,49.07369613647461,11087.6865234375,49.344139099121094
41,42,11419.3798828125,49.84270477294922,11266.732421875,50.357582092285156
42,43,10958.736328125,48.98155975341797,10995.712890625,49.74848556518555
43,44,11566.28125,49.82529830932617,11167.8515625,49.02879333496094
44,45,11157.248046875,49.2373161315918,11146.7841796875,49.328224182128906
45,46,11593.3544921875,49.577579498291016,10964.77734375,50.45579528808594
46,47,10776.873046875,48.619510650634766,10887.1845703125,49.1157341003418
47,48,11360.9736328125,48.9404182434082,10846.693359375,50.23405456542969
48,49,11711.251953125,49.79205322265625,10821.384765625,50.588523864746094
49,50,10613.1064453125,47.54862594604492,10918.5576171875,48.58609390258789
50,51,11290.259765625,48.562164306640625,10880.1953125,49.97647476196289
51,52,10917.8740234375,48.09348678588867,10824.052734375,51.0985221862793
52,53,11063.59765625,48.210357666015625,11108.98046875,49.032772064208984
53,54,11111.9091796875,48.206119537353516,10815.24609375,49.07838439941406
54,55,10967.4775390625,47.92176818847656,10844.947265625,47.76942443847656
55,56,11064.62890625,47.992008209228516,10834.55078125,51.109466552734375
56,57,10986.4892578125,47.973228454589844,10774.607421875,50.00300598144531
57,58,11281.99609375,48.13547897338867,10790.0615234375,50.30172348022461
