,epoch,loss,mae,val_loss,val_mae
0,1,206347.703125,275.0359191894531,187221.3125,269.9837341308594
1,2,119633.3671875,217.19003295898438,77393.1796875,181.88604736328125
2,3,60577.93359375,160.47183227539062,43630.234375,138.7915496826172
3,4,33873.125,120.31792449951172,26990.8203125,104.83165740966797
4,5,24644.490234375,100.33223724365234,23481.359375,97.48861694335938
5,6,22117.734375,95.47425842285156,21876.6328125,94.55224609375
6,7,20519.912109375,91.91071319580078,20679.2421875,92.20840454101562
7,8,19486.931640625,89.44920349121094,19700.5859375,87.72203063964844
8,9,18765.724609375,85.41741943359375,18798.078125,85.19564819335938
9,10,17481.08984375,81.81092071533203,17936.3828125,82.03382110595703
10,11,17123.041015625,79.94591522216797,17161.984375,79.09203338623047
11,12,15976.41015625,76.08744049072266,16441.38671875,76.40831756591797
12,13,15434.34375,74.1737289428711,15814.3076171875,73.83719635009766
13,14,14776.404296875,71.98573303222656,15325.8486328125,71.38843536376953
14,15,15056.40625,71.69161224365234,14880.4873046875,69.30857849121094
15,16,13907.6943359375,67.14961242675781,14432.56640625,68.16598510742188
16,17,13953.830078125,66.3753890991211,14166.04296875,66.48348999023438
17,18,13229.2255859375,64.0893783569336,13968.41796875,64.44116973876953
18,19,13158.4091796875,63.2309455871582,13744.2314453125,63.766910552978516
19,20,12661.470703125,60.276466369628906,13681.8251953125,61.537315368652344
20,21,13543.068359375,62.95153045654297,13497.5966796875,63.27793884277344
21,22,12263.4521484375,58.8296012878418,13329.0322265625,60.82589340209961
22,23,12684.353515625,58.90946960449219,13212.8896484375,59.46736145019531
23,24,12361.724609375,56.91006851196289,13208.1064453125,58.272037506103516
24,25,12285.2509765625,57.04610061645508,13085.9013671875,58.4113655090332
25,26,12126.8095703125,55.632179260253906,13056.3154296875,57.18812561035156
26,27,11541.9794921875,55.027713775634766,13035.462890625,55.778446197509766
27,28,12869.0556640625,56.52018737792969,13018.818359375,55.92546463012695
28,29,11715.708984375,53.37960433959961,12986.244140625,57.778076171875
29,30,12076.09765625,54.41792678833008,13050.2890625,54.736427307128906
30,31,12081.9775390625,54.393592834472656,12896.806640625,56.45915222167969
31,32,11539.14453125,53.06084060668945,12815.669921875,54.97895812988281
32,33,11642.826171875,52.542232513427734,12790.947265625,55.037410736083984
