,epoch,loss,mae,val_loss,val_mae
0,1,208350.34375,275.1881408691406,189003.875,269.4223327636719
1,2,130455.375,226.86831665039062,81375.421875,188.66220092773438
2,3,59629.4140625,159.5419921875,46420.58984375,145.00137329101562
3,4,32727.248046875,117.85962677001953,27796.099609375,109.2615737915039
4,5,23517.82421875,96.28633117675781,22955.755859375,96.75403594970703
5,6,21316.376953125,90.73983764648438,20889.412109375,92.90847778320312
6,7,19531.548828125,87.84870147705078,19513.27734375,89.57917022705078
7,8,18218.478515625,84.7383804321289,18372.783203125,87.87216186523438
8,9,17860.16015625,82.66046142578125,17295.814453125,83.59854125976562
9,10,16436.037109375,78.51122283935547,16414.0546875,80.66038513183594
10,11,16128.4482421875,76.97430419921875,15723.3759765625,77.30220794677734
11,12,15172.822265625,72.89261627197266,15430.669921875,76.6991195678711
12,13,14778.04296875,71.43970489501953,14603.9296875,72.68567657470703
13,14,14550.494140625,69.23075866699219,14204.134765625,70.58331298828125
14,15,13838.5380859375,66.44974517822266,13836.2421875,68.70881652832031
15,16,13815.3828125,65.47183227539062,13458.6416015625,65.95796966552734
16,17,12661.173828125,62.01462173461914,13203.9833984375,64.9864730834961
17,18,13573.107421875,62.67253112792969,12992.3125,63.009124755859375
18,19,13051.609375,60.72876739501953,12771.1728515625,61.726661682128906
19,20,12986.5888671875,60.44929122924805,12615.9033203125,60.2791748046875
20,21,12487.48828125,59.031375885009766,12525.14453125,61.26170349121094
21,22,12093.7880859375,56.78810119628906,12368.5654296875,59.45687484741211
22,23,12505.828125,57.09980773925781,12251.005859375,58.684478759765625
23,24,12164.9384765625,56.492618560791016,12140.12890625,57.72539138793945
24,25,12105.94921875,55.63203430175781,12041.6728515625,57.20195007324219
25,26,11859.7431640625,54.460418701171875,11956.9052734375,56.778953552246094
26,27,11912.0888671875,55.006439208984375,11866.0146484375,56.20050811767578
27,28,11912.5537109375,54.10690689086914,11827.3701171875,54.84718704223633
28,29,11660.16015625,53.239376068115234,11706.576171875,54.370635986328125
29,30,12250.92578125,54.41847610473633,11675.79296875,55.66193771362305
30,31,11665.1806640625,53.0485725402832,11564.6708984375,53.77858352661133
31,32,11334.9462890625,51.72605514526367,11529.7763671875,53.415775299072266
32,33,11255.4677734375,51.389183044433594,11566.90234375,54.192039489746094
33,34,11851.95703125,52.30583572387695,11414.6728515625,53.09394836425781
34,35,11592.5283203125,52.38800048828125,11441.0302734375,54.2336311340332
35,36,11073.189453125,50.17263412475586,11348.54296875,52.365264892578125
36,37,11342.26953125,50.35181427001953,11277.48828125,52.510162353515625
37,38,11408.169921875,51.49183654785156,11224.072265625,51.04380798339844
38,39,11690.66015625,51.09386444091797,11223.2060546875,51.719764709472656
39,40,11106.4365234375,49.732242584228516,11235.4296875,52.20539474487305
40,41,10599.7138671875,49.24942398071289,11174.1826171875,51.331607818603516
41,42,11674.33984375,51.476966857910156,11157.6328125,52.60444641113281
42,43,11167.2021484375,49.13248062133789,11188.0322265625,53.14222717285156
43,44,11404.3076171875,50.31809616088867,11102.03515625,51.62693786621094
44,45,10767.1650390625,48.7698974609375,11053.94921875,50.09514617919922
45,46,10886.8271484375,49.12710952758789,11221.1396484375,53.406219482421875
46,47,11297.1767578125,50.13223648071289,11047.2939453125,50.44777297973633
47,48,11109.65234375,48.7088508605957,11058.68359375,51.06288146972656
48,49,10947.775390625,48.62716293334961,11064.927734375,50.7367057800293
49,50,10757.015625,48.49973678588867,11093.8828125,52.441871643066406
50,51,11056.2451171875,48.851619720458984,10986.8740234375,50.81037902832031
51,52,11131.7685546875,48.83281326293945,11078.0283203125,51.64800262451172
52,53,10796.22265625,48.23246383666992,11076.3046875,52.4666862487793
53,54,10894.2958984375,49.045291900634766,11130.1708984375,54.09390640258789
54,55,10709.4169921875,47.74237060546875,10994.857421875,50.4616813659668
55,56,11015.3115234375,48.05816650390625,10952.705078125,50.090858459472656
56,57,10732.28515625,47.48170471191406,10948.4326171875,50.84746170043945
57,58,10909.4140625,48.0561408996582,10954.25390625,50.33546829223633
58,59,10752.0283203125,47.56409454345703,10965.09765625,51.40473175048828
59,60,10878.62890625,48.001773834228516,10910.916015625,48.67715835571289
60,61,10850.2451171875,47.950096130371094,11280.3828125,54.5467414855957
61,62,10726.9921875,47.231712341308594,10931.4189453125,50.574954986572266
62,63,10776.1484375,47.61404800415039,10947.0,49.186771392822266
63,64,10738.7880859375,47.469520568847656,10860.55078125,48.151268005371094
64,65,10861.7470703125,47.92451477050781,10861.7890625,48.053192138671875
65,66,10804.919921875,47.59614562988281,10912.1103515625,50.18313980102539
66,67,10859.009765625,47.523799896240234,10838.1328125,48.653690338134766
67,68,10407.814453125,47.012542724609375,10859.388671875,48.3874397277832
68,69,10729.193359375,47.12274932861328,10846.474609375,49.20404815673828
69,70,10563.2919921875,47.05708312988281,10848.1201171875,48.54827117919922
70,71,11040.1982421875,47.90786361694336,10874.1064453125,48.02873992919922
71,72,10357.44921875,46.353965759277344,10939.0390625,51.03616714477539
72,73,10775.10546875,46.78805160522461,10917.2265625,51.34996032714844
